,1BathRoomWater,timestamp
33,NOT_PRESENT,2022-08-04 08:39:32.182000+02:00
34,PRESENT,2022-08-04 08:39:39.784000+02:00
35,NOT_PRESENT,2022-08-04 08:39:46.504000+02:00
36,PRESENT,2022-08-04 08:39:53.003000+02:00
37,NOT_PRESENT,2022-08-04 08:40:01.797000+02:00
38,PRESENT,2022-08-04 08:40:08.054000+02:00
39,NOT_PRESENT,2022-08-04 08:40:11.406000+02:00
40,PRESENT,2022-08-04 08:40:16.747000+02:00
41,NOT_PRESENT,2022-08-04 08:40:35.211000+02:00
42,PRESENT,2022-08-04 08:40:39.445000+02:00
43,NOT_PRESENT,2022-08-04 08:40:50.688000+02:00
44,PRESENT,2022-08-04 08:40:59.638000+02:00
45,NOT_PRESENT,2022-08-04 08:41:27.822000+02:00
46,PRESENT,2022-08-04 08:41:33.162000+02:00
47,NOT_PRESENT,2022-08-04 08:41:37.670000+02:00
48,PRESENT,2022-08-04 08:41:40.075000+02:00
49,NOT_PRESENT,2022-08-04 08:41:48.190000+02:00
50,PRESENT,2022-08-04 08:41:59.828000+02:00
51,NOT_PRESENT,2022-08-04 08:42:07.702000+02:00
52,PRESENT,2022-08-04 08:42:12.609000+02:00
53,NOT_PRESENT,2022-08-04 08:42:14.854000+02:00
54,PRESENT,2022-08-04 08:42:27.408000+02:00
55,NOT_PRESENT,2022-08-04 08:42:39.993000+02:00
56,PRESENT,2022-08-04 08:43:05.011000+02:00
57,NOT_PRESENT,2022-08-04 08:43:08.845000+02:00
58,PRESENT,2022-08-04 08:43:14.857000+02:00
59,NOT_PRESENT,2022-08-04 08:43:35.090000+02:00
60,PRESENT,2022-08-04 08:43:42.932000+02:00
61,NOT_PRESENT,2022-08-04 08:43:53.499000+02:00
62,PRESENT,2022-08-04 08:43:57.490000+02:00
63,NOT_PRESENT,2022-08-04 08:44:00.408000+02:00
64,PRESENT,2022-08-04 08:44:02.812000+02:00
65,NOT_PRESENT,2022-08-04 08:44:09.335000+02:00
66,PRESENT,2022-08-04 08:45:07.167000+02:00
67,NOT_PRESENT,2022-08-04 08:45:24.715000+02:00
68,PRESENT,2022-08-04 08:45:33.908000+02:00
69,NOT_PRESENT,2022-08-04 08:45:49.969000+02:00
70,PRESENT,2022-08-04 08:46:02.340000+02:00
71,NOT_PRESENT,2022-08-04 08:46:07.279000+02:00
72,PRESENT,2022-08-04 08:46:19.835000+02:00
73,NOT_PRESENT,2022-08-04 08:46:24.342000+02:00
74,PRESENT,2022-08-04 08:46:55.853000+02:00
75,NOT_PRESENT,2022-08-04 08:47:03.056000+02:00
76,PRESENT,2022-08-04 08:48:09.392000+02:00
77,NOT_PRESENT,2022-08-04 08:48:14.335000+02:00
78,PRESENT,2022-08-04 08:48:24.388000+02:00
79,NOT_PRESENT,2022-08-04 08:48:33.609000+02:00
80,PRESENT,2022-08-04 08:48:41.643000+02:00
81,NOT_PRESENT,2022-08-04 08:49:08.428000+02:00
82,PRESENT,2022-08-04 08:49:29.121000+02:00
83,NOT_PRESENT,2022-08-04 08:49:42.382000+02:00
84,PRESENT,2022-08-04 08:49:49.116000+02:00
85,NOT_PRESENT,2022-08-04 08:50:01.705000+02:00
86,PRESENT,2022-08-04 08:50:39.115000+02:00
87,NOT_PRESENT,2022-08-04 08:50:44.054000+02:00
88,PRESENT,2022-08-04 08:50:56.612000+02:00
89,NOT_PRESENT,2022-08-04 08:51:15.933000+02:00
90,PRESENT,2022-08-04 08:51:24.448000+02:00
91,NOT_PRESENT,2022-08-04 08:51:30.301000+02:00
92,PRESENT,2022-08-04 08:51:36.553000+02:00
93,NOT_PRESENT,2022-08-04 08:51:48.031000+02:00
94,PRESENT,2022-08-04 08:52:06.216000+02:00
95,NOT_PRESENT,2022-08-04 08:52:32.320000+02:00
96,PRESENT,2022-08-04 08:52:45.357000+02:00
97,NOT_PRESENT,2022-08-04 08:53:09.971000+02:00
98,PRESENT,2022-08-04 08:54:26.129000+02:00
99,NOT_PRESENT,2022-08-04 08:54:33.087000+02:00
100,PRESENT,2022-08-04 08:54:52.618000+02:00
101,NOT_PRESENT,2022-08-04 08:55:05.207000+02:00
102,PRESENT,2022-08-04 08:55:21.370000+02:00
103,NOT_PRESENT,2022-08-04 08:55:24.289000+02:00
104,PRESENT,2022-08-04 08:55:37.511000+02:00
105,NOT_PRESENT,2022-08-04 08:56:07.946000+02:00
106,PRESENT,2022-08-04 08:56:22.762000+02:00
107,NOT_PRESENT,2022-08-04 08:56:31.984000+02:00
108,PRESENT,2022-08-04 08:56:39.153000+02:00
109,NOT_PRESENT,2022-08-04 08:56:53.760000+02:00
110,PRESENT,2022-08-04 08:57:15.116000+02:00
111,NOT_PRESENT,2022-08-04 08:57:18.709000+02:00
112,PRESENT,2022-08-04 08:57:22.026000+02:00
113,NOT_PRESENT,2022-08-04 08:57:33.264000+02:00
114,PRESENT,2022-08-04 08:57:44.468000+02:00
115,NOT_PRESENT,2022-08-04 08:57:50.317000+02:00
116,PRESENT,2022-08-04 08:58:05.365000+02:00
117,NOT_PRESENT,2022-08-04 08:59:04.303000+02:00
118,PRESENT,2022-08-04 08:59:16.856000+02:00
119,NOT_PRESENT,2022-08-04 08:59:32.423000+02:00
120,PRESENT,2022-08-04 08:59:38.004000+02:00
121,NOT_PRESENT,2022-08-04 09:00:15.887000+02:00
122,PRESENT,2022-08-04 09:00:20.552000+02:00
123,NOT_PRESENT,2022-08-04 09:00:45.355000+02:00
124,PRESENT,2022-08-04 09:01:02.672000+02:00
125,NOT_PRESENT,2022-08-04 09:01:13.478000+02:00
126,PRESENT,2022-08-04 09:01:23.767000+02:00
127,NOT_PRESENT,2022-08-04 09:01:50.204000+02:00
128,PRESENT,2022-08-04 09:02:24.158000+02:00
129,NOT_PRESENT,2022-08-04 09:02:37.465000+02:00
130,PRESENT,2022-08-04 09:02:46.653000+02:00
131,NOT_PRESENT,2022-08-04 09:02:54.522000+02:00
132,PRESENT,2022-08-04 09:03:18.083000+02:00
133,NOT_PRESENT,2022-08-04 09:03:24.606000+02:00
134,PRESENT,2022-08-04 09:04:15.870000+02:00
135,NOT_PRESENT,2022-08-04 09:04:33.650000+02:00
136,PRESENT,2022-08-04 09:04:46.204000+02:00
137,NOT_PRESENT,2022-08-04 09:05:29.578000+02:00
138,PRESENT,2022-08-04 09:05:58.767000+02:00
139,NOT_PRESENT,2022-08-04 09:06:05.530000+02:00
140,PRESENT,2022-08-04 09:06:47.170000+02:00
141,NOT_PRESENT,2022-08-04 09:06:55.956000+02:00
142,PRESENT,2022-08-04 09:07:01.965000+02:00
143,NOT_PRESENT,2022-08-04 09:07:16.127000+02:00
144,PRESENT,2022-08-04 09:07:41.992000+02:00
145,NOT_PRESENT,2022-08-04 09:08:03.567000+02:00
146,PRESENT,2022-08-04 09:08:11.648000+02:00
147,NOT_PRESENT,2022-08-04 09:08:16.825000+02:00
148,PRESENT,2022-08-04 09:08:43.308000+02:00
149,NOT_PRESENT,2022-08-04 09:08:53.622000+02:00
150,PRESENT,2022-08-04 09:09:19.195000+02:00
151,NOT_PRESENT,2022-08-04 09:09:37.637000+02:00
152,PRESENT,2022-08-04 09:09:47.681000+02:00
153,NOT_PRESENT,2022-08-04 09:10:13.580000+02:00
154,PRESENT,2022-08-04 09:10:21.176000+02:00
155,NOT_PRESENT,2022-08-04 09:10:27.939000+02:00
156,PRESENT,2022-08-04 09:10:55.580000+02:00
157,NOT_PRESENT,2022-08-04 09:10:59.601000+02:00
158,PRESENT,2022-08-04 09:11:10.800000+02:00
159,NOT_PRESENT,2022-08-04 09:11:14.149000+02:00
160,PRESENT,2022-08-04 09:11:20.397000+02:00
161,NOT_PRESENT,2022-08-04 09:11:26.916000+02:00
162,PRESENT,2022-08-04 09:11:35.180000+02:00
163,NOT_PRESENT,2022-08-04 09:11:42.371000+02:00
164,PRESENT,2022-08-04 09:12:01.452000+02:00
165,NOT_PRESENT,2022-08-04 09:12:07.542000+02:00
166,PRESENT,2022-08-04 09:12:17.823000+02:00
167,NOT_PRESENT,2022-08-04 09:12:24.343000+02:00
168,PRESENT,2022-08-04 09:12:44.281000+02:00
169,NOT_PRESENT,2022-08-04 09:13:06.079000+02:00
170,PRESENT,2022-08-04 09:13:26.935000+02:00
171,NOT_PRESENT,2022-08-04 09:13:36.818000+02:00
172,PRESENT,2022-08-04 09:14:04.883000+02:00
173,NOT_PRESENT,2022-08-04 09:14:15.440000+02:00
174,PRESENT,2022-08-04 09:14:27.309000+02:00
175,NOT_PRESENT,2022-08-04 09:14:35.608000+02:00
176,PRESENT,2022-08-04 09:14:55.114000+02:00
177,NOT_PRESENT,2022-08-04 09:15:01.631000+02:00
178,PRESENT,2022-08-04 09:15:11.238000+02:00
179,NOT_PRESENT,2022-08-04 09:15:37.887000+02:00
180,PRESENT,2022-08-04 09:16:30.695000+02:00
181,NOT_PRESENT,2022-08-04 09:16:42.165000+02:00
182,PRESENT,2022-08-04 09:17:15.374000+02:00
183,NOT_PRESENT,2022-08-04 09:17:29.533000+02:00
184,PRESENT,2022-08-04 09:18:20.764000+02:00
185,NOT_PRESENT,2022-08-04 09:18:30.024000+02:00
186,PRESENT,2022-08-04 09:19:02.604000+02:00
187,NOT_PRESENT,2022-08-04 09:19:34.588000+02:00
188,PRESENT,2022-08-04 09:19:50.059000+02:00
189,NOT_PRESENT,2022-08-04 09:20:13.201000+02:00
190,PRESENT,2022-08-04 09:20:28.241000+02:00
191,NOT_PRESENT,2022-08-04 09:20:29.571000+02:00
192,PRESENT,2022-08-04 09:22:34.704000+02:00
193,NOT_PRESENT,2022-08-04 09:22:38.292000+02:00
194,PRESENT,2022-08-04 09:23:44.318000+02:00
195,NOT_PRESENT,2022-08-04 09:23:46.562000+02:00
196,PRESENT,2022-08-04 09:23:59.343000+02:00
197,NOT_PRESENT,2022-08-04 09:24:05.862000+02:00
198,PRESENT,2022-08-04 09:26:20.002000+02:00
199,NOT_PRESENT,2022-08-04 09:26:25.849000+02:00
200,PRESENT,2022-08-04 09:26:36.372000+02:00
201,NOT_PRESENT,2022-08-04 09:26:41.545000+02:00
202,PRESENT,2022-08-04 09:26:53.652000+02:00
203,NOT_PRESENT,2022-08-04 09:27:09.823000+02:00
204,PRESENT,2022-08-04 09:28:39.411000+02:00
205,NOT_PRESENT,2022-08-04 09:31:40.595000+02:00
206,PRESENT,2022-08-04 13:38:53.532000+02:00
0,NOT_PRESENT,2022-08-05 03:29:32.008000+02:00
1,PRESENT,2022-08-05 06:17:43.335000+02:00
2,NOT_PRESENT,2022-08-05 10:07:49.218000+02:00
3,PRESENT,2022-08-05 10:08:24.864000+02:00
4,NOT_PRESENT,2022-08-05 10:08:51.568000+02:00
5,PRESENT,2022-08-05 10:09:06.776000+02:00
6,NOT_PRESENT,2022-08-05 10:09:12.611000+02:00
7,PRESENT,2022-08-05 10:09:29.398000+02:00
8,NOT_PRESENT,2022-08-05 10:09:52.740000+02:00
9,PRESENT,2022-08-05 10:10:34.181000+02:00
10,NOT_PRESENT,2022-08-05 10:11:01.614000+02:00
11,PRESENT,2022-08-05 10:11:22.002000+02:00
12,NOT_PRESENT,2022-08-05 10:12:25.068000+02:00
13,PRESENT,2022-08-05 15:22:30.988000+02:00
14,NOT_PRESENT,2022-08-05 15:22:33.911000+02:00
15,PRESENT,2022-08-05 15:23:37.143000+02:00
16,NOT_PRESENT,2022-08-05 15:25:42.368000+02:00
17,PRESENT,2022-08-05 15:25:45.925000+02:00
18,NOT_PRESENT,2022-08-05 15:30:43.257000+02:00
19,PRESENT,2022-08-05 15:31:03.920000+02:00
20,NOT_PRESENT,2022-08-05 15:31:21.684000+02:00
21,PRESENT,2022-08-05 15:31:40.520000+02:00
22,NOT_PRESENT,2022-08-05 15:31:45.690000+02:00
23,PRESENT,2022-08-05 15:31:54.865000+02:00
24,NOT_PRESENT,2022-08-05 15:31:56.867000+02:00
25,PRESENT,2022-08-05 15:33:09.302000+02:00
26,NOT_PRESENT,2022-08-05 15:33:11.545000+02:00
0,PRESENT,2022-08-06 15:51:28.820000+02:00
1,NOT_PRESENT,2022-08-06 15:51:32.701000+02:00
2,PRESENT,2022-08-06 15:52:00.336000+02:00
3,NOT_PRESENT,2022-08-06 15:53:43.032000+02:00
4,PRESENT,2022-08-06 15:56:09.767000+02:00
5,NOT_PRESENT,2022-08-06 15:56:40.191000+02:00
6,PRESENT,2022-08-06 15:56:45.602000+02:00
7,NOT_PRESENT,2022-08-06 15:57:41.918000+02:00
8,PRESENT,2022-08-06 15:58:32.063000+02:00
9,NOT_PRESENT,2022-08-06 15:58:40.727000+02:00
10,PRESENT,2022-08-06 15:59:31.807000+02:00
11,NOT_PRESENT,2022-08-06 16:00:54.130000+02:00
0,PRESENT,2022-08-07 11:59:41.858000+02:00
1,NOT_PRESENT,2022-08-07 11:59:48.112000+02:00
2,PRESENT,2022-08-07 11:59:58.359000+02:00
3,NOT_PRESENT,2022-08-07 12:00:07.339000+02:00
4,PRESENT,2022-08-07 12:00:09.063000+02:00
5,NOT_PRESENT,2022-08-07 12:00:33.670000+02:00
6,PRESENT,2022-08-07 12:00:36.064000+02:00
7,NOT_PRESENT,2022-08-07 12:00:37.386000+02:00
8,PRESENT,2022-08-07 12:00:50.293000+02:00
9,NOT_PRESENT,2022-08-07 12:01:22.016000+02:00
10,PRESENT,2022-08-07 12:01:31.819000+02:00
11,NOT_PRESENT,2022-08-07 12:01:38.970000+02:00
12,PRESENT,2022-08-07 12:01:42.700000+02:00
13,NOT_PRESENT,2022-08-07 12:02:06.384000+02:00
14,PRESENT,2022-08-07 12:06:05.574000+02:00
15,NOT_PRESENT,2022-08-07 12:06:35.594000+02:00
16,PRESENT,2022-08-07 12:08:11.499000+02:00
17,NOT_PRESENT,2022-08-07 12:08:45.156000+02:00
18,PRESENT,2022-08-07 12:09:27.097000+02:00
19,NOT_PRESENT,2022-08-07 12:11:36.702000+02:00
20,PRESENT,2022-08-07 12:11:45.173000+02:00
21,NOT_PRESENT,2022-08-07 12:11:58.596000+02:00
22,PRESENT,2022-08-07 12:12:06.823000+02:00
23,NOT_PRESENT,2022-08-07 12:12:09.963000+02:00
24,PRESENT,2022-08-07 12:13:40.624000+02:00
25,NOT_PRESENT,2022-08-07 12:13:42.856000+02:00
26,PRESENT,2022-08-07 12:13:54.053000+02:00
27,NOT_PRESENT,2022-08-07 12:14:03.648000+02:00
28,PRESENT,2022-08-07 12:14:09.629000+02:00
29,NOT_PRESENT,2022-08-07 12:14:23.480000+02:00
30,PRESENT,2022-08-07 13:51:43.236000+02:00
31,NOT_PRESENT,2022-08-07 13:51:55.132000+02:00
32,PRESENT,2022-08-07 13:51:59.790000+02:00
33,NOT_PRESENT,2022-08-07 13:53:58.654000+02:00
34,PRESENT,2022-08-07 13:55:13.872000+02:00
35,NOT_PRESENT,2022-08-07 13:55:57.393000+02:00
0,PRESENT,2022-08-08 08:05:45.679000+02:00
1,NOT_PRESENT,2022-08-08 08:37:39.429000+02:00
2,PRESENT,2022-08-08 08:37:51.920000+02:00
3,NOT_PRESENT,2022-08-08 08:39:10.345000+02:00
4,PRESENT,2022-08-08 08:39:22.165000+02:00
5,NOT_PRESENT,2022-08-08 08:39:40.088000+02:00
6,PRESENT,2022-08-08 08:39:47.648000+02:00
7,NOT_PRESENT,2022-08-08 08:39:48.972000+02:00
8,PRESENT,2022-08-08 08:39:54.522000+02:00
9,NOT_PRESENT,2022-08-08 08:40:16.938000+02:00
10,PRESENT,2022-08-08 08:40:41.527000+02:00
11,NOT_PRESENT,2022-08-08 08:40:54.526000+02:00
12,PRESENT,2022-08-08 08:41:43.055000+02:00
13,NOT_PRESENT,2022-08-08 08:41:50.267000+02:00
0,PRESENT,2022-08-09 08:45:40.694000+02:00
1,NOT_PRESENT,2022-08-09 08:45:46.869000+02:00
2,PRESENT,2022-08-09 08:45:49.303000+02:00
3,NOT_PRESENT,2022-08-09 09:56:59.492000+02:00
0,PRESENT,2022-08-10 08:39:33.009000+02:00
1,NOT_PRESENT,2022-08-10 09:43:32.133000+02:00
2,PRESENT,2022-08-10 12:12:29.858000+02:00
3,NOT_PRESENT,2022-08-10 13:52:32.419000+02:00
0,PRESENT,2022-08-11 08:19:26.488000+02:00
1,NOT_PRESENT,2022-08-11 09:18:07.165000+02:00
2,PRESENT,2022-08-11 09:18:28.180000+02:00
3,NOT_PRESENT,2022-08-11 09:18:33.573000+02:00
4,PRESENT,2022-08-11 09:18:40.039000+02:00
5,NOT_PRESENT,2022-08-11 09:18:43.852000+02:00
6,PRESENT,2022-08-11 09:18:45.577000+02:00
7,NOT_PRESENT,2022-08-11 09:18:47.811000+02:00
8,PRESENT,2022-08-11 09:19:07.465000+02:00
9,NOT_PRESENT,2022-08-11 09:19:59.667000+02:00
10,PRESENT,2022-08-11 09:20:03.642000+02:00
11,NOT_PRESENT,2022-08-11 09:20:09.894000+02:00
12,PRESENT,2022-08-11 09:20:28.279000+02:00
13,NOT_PRESENT,2022-08-11 09:20:35.871000+02:00
14,PRESENT,2022-08-11 09:20:51.288000+02:00
15,NOT_PRESENT,2022-08-11 09:21:02.710000+02:00
16,PRESENT,2022-08-11 09:21:19.468000+02:00
17,NOT_PRESENT,2022-08-11 09:21:29.790000+02:00
18,PRESENT,2022-08-11 09:21:34.676000+02:00
19,NOT_PRESENT,2022-08-11 09:22:45.087000+02:00
20,PRESENT,2022-08-11 09:22:49.734000+02:00
21,NOT_PRESENT,2022-08-11 09:22:52.640000+02:00
22,PRESENT,2022-08-11 09:22:56.616000+02:00
23,NOT_PRESENT,2022-08-11 09:23:06.031000+02:00
24,PRESENT,2022-08-11 09:23:14.270000+02:00
25,NOT_PRESENT,2022-08-11 09:23:16.505000+02:00
26,PRESENT,2022-08-11 09:23:54.630000+02:00
27,NOT_PRESENT,2022-08-11 09:23:59.115000+02:00
28,PRESENT,2022-08-11 09:24:18.369000+02:00
29,NOT_PRESENT,2022-08-11 09:24:21.032000+02:00
30,PRESENT,2022-08-11 09:24:44.306000+02:00
31,NOT_PRESENT,2022-08-11 09:24:58.947000+02:00
32,PRESENT,2022-08-11 09:25:05.174000+02:00
33,NOT_PRESENT,2022-08-11 09:25:14.402000+02:00
34,PRESENT,2022-08-11 09:25:24.463000+02:00
35,NOT_PRESENT,2022-08-11 09:25:27.368000+02:00
36,PRESENT,2022-08-11 09:26:04.827000+02:00
37,NOT_PRESENT,2022-08-11 09:26:17.649000+02:00
38,PRESENT,2022-08-11 09:26:20.046000+02:00
39,NOT_PRESENT,2022-08-11 09:26:45.659000+02:00
40,PRESENT,2022-08-11 09:26:52.129000+02:00
41,NOT_PRESENT,2022-08-11 09:26:57.956000+02:00
42,PRESENT,2022-08-11 09:27:06.626000+02:00
43,NOT_PRESENT,2022-08-11 09:27:26.158000+02:00
44,PRESENT,2022-08-11 09:27:35.982000+02:00
45,NOT_PRESENT,2022-08-11 09:27:54.793000+02:00
46,PRESENT,2022-08-11 09:28:02.123000+02:00
47,NOT_PRESENT,2022-08-11 09:28:39.721000+02:00
48,PRESENT,2022-08-11 09:28:53.572000+02:00
49,NOT_PRESENT,2022-08-11 09:28:58.491000+02:00
50,PRESENT,2022-08-11 09:29:04.051000+02:00
51,NOT_PRESENT,2022-08-11 09:29:08.538000+02:00
52,PRESENT,2022-08-11 09:29:11.845000+02:00
53,NOT_PRESENT,2022-08-11 09:29:23.468000+02:00
54,PRESENT,2022-08-11 09:29:28.356000+02:00
55,NOT_PRESENT,2022-08-11 09:29:34.854000+02:00
56,PRESENT,2022-08-11 09:29:40.653000+02:00
57,NOT_PRESENT,2022-08-11 09:30:06.998000+02:00
58,PRESENT,2022-08-11 09:30:17.068000+02:00
59,NOT_PRESENT,2022-08-11 09:30:24.240000+02:00
60,PRESENT,2022-08-11 09:30:39.965000+02:00
61,NOT_PRESENT,2022-08-11 09:31:00.410000+02:00
62,PRESENT,2022-08-11 09:31:20.107000+02:00
63,NOT_PRESENT,2022-08-11 09:31:23.684000+02:00
64,PRESENT,2022-08-11 09:31:32.596000+02:00
65,NOT_PRESENT,2022-08-11 09:31:36.172000+02:00
66,PRESENT,2022-08-11 09:32:02.627000+02:00
67,NOT_PRESENT,2022-08-11 09:32:16.078000+02:00
68,PRESENT,2022-08-11 09:32:23.653000+02:00
69,NOT_PRESENT,2022-08-11 09:32:30.827000+02:00
70,PRESENT,2022-08-11 09:32:51.445000+02:00
71,NOT_PRESENT,2022-08-11 09:33:06.718000+02:00
72,PRESENT,2022-08-11 09:33:49.392000+02:00
73,NOT_PRESENT,2022-08-11 09:33:58.768000+02:00
74,PRESENT,2022-08-11 09:34:38.512000+02:00
75,NOT_PRESENT,2022-08-11 09:34:42.092000+02:00
76,PRESENT,2022-08-11 09:35:11+02:00
77,NOT_PRESENT,2022-08-11 09:35:12.326000+02:00
78,PRESENT,2022-08-11 09:35:34.472000+02:00
79,NOT_PRESENT,2022-08-11 09:35:36.710000+02:00
80,PRESENT,2022-08-11 09:35:52.387000+02:00
81,NOT_PRESENT,2022-08-11 09:36:07.849000+02:00
82,PRESENT,2022-08-11 09:36:16.335000+02:00
83,NOT_PRESENT,2022-08-11 09:36:32.951000+02:00
84,PRESENT,2022-08-11 09:37:25.209000+02:00
85,NOT_PRESENT,2022-08-11 09:37:29.027000+02:00
86,PRESENT,2022-08-11 09:37:35.690000+02:00
87,NOT_PRESENT,2022-08-11 09:37:46.940000+02:00
88,PRESENT,2022-08-11 09:38:21.216000+02:00
89,NOT_PRESENT,2022-08-11 09:38:24.795000+02:00
90,PRESENT,2022-08-11 09:38:45.652000+02:00
91,NOT_PRESENT,2022-08-11 09:38:53.736000+02:00
92,PRESENT,2022-08-11 09:40:35.377000+02:00
93,NOT_PRESENT,2022-08-11 09:40:40.780000+02:00
94,PRESENT,2022-08-11 09:41:05.661000+02:00
95,NOT_PRESENT,2022-08-11 09:41:16.431000+02:00
96,PRESENT,2022-08-11 09:41:37.717000+02:00
97,NOT_PRESENT,2022-08-11 09:41:43.979000+02:00
98,PRESENT,2022-08-11 09:41:51.121000+02:00
99,NOT_PRESENT,2022-08-11 09:42:06.341000+02:00
100,PRESENT,2022-08-11 09:42:22.494000+02:00
101,NOT_PRESENT,2022-08-11 09:42:38.006000+02:00
102,PRESENT,2022-08-11 09:42:58.216000+02:00
103,NOT_PRESENT,2022-08-11 09:42:59.546000+02:00
104,PRESENT,2022-08-11 09:43:39.281000+02:00
105,NOT_PRESENT,2022-08-11 09:43:42.429000+02:00
106,PRESENT,2022-08-11 09:43:45.067000+02:00
107,NOT_PRESENT,2022-08-11 09:43:51.997000+02:00
108,PRESENT,2022-08-11 09:44:13.085000+02:00
109,NOT_PRESENT,2022-08-11 09:44:15.751000+02:00
110,PRESENT,2022-08-11 09:45:05.253000+02:00
111,NOT_PRESENT,2022-08-11 09:45:07.489000+02:00
112,PRESENT,2022-08-11 09:45:41.796000+02:00
113,NOT_PRESENT,2022-08-11 09:45:44.033000+02:00
114,PRESENT,2022-08-11 09:48:14.402000+02:00
115,NOT_PRESENT,2022-08-11 09:48:21.095000+02:00
116,PRESENT,2022-08-11 09:48:37.445000+02:00
117,NOT_PRESENT,2022-08-11 09:48:38.771000+02:00
118,PRESENT,2022-08-11 09:49:56.474000+02:00
119,NOT_PRESENT,2022-08-11 09:50:00.722000+02:00
120,PRESENT,2022-08-11 09:51:18.728000+02:00
121,NOT_PRESENT,2022-08-11 09:51:22.310000+02:00
122,PRESENT,2022-08-11 09:51:31.660000+02:00
123,NOT_PRESENT,2022-08-11 09:54:35.955000+02:00
124,PRESENT,2022-08-11 09:54:43.530000+02:00
125,NOT_PRESENT,2022-08-11 09:54:46.678000+02:00
126,PRESENT,2022-08-11 09:54:55.169000+02:00
127,NOT_PRESENT,2022-08-11 09:55:17.579000+02:00
128,PRESENT,2022-08-11 09:55:20.888000+02:00
129,NOT_PRESENT,2022-08-11 09:55:22.214000+02:00
130,PRESENT,2022-08-11 09:55:26.192000+02:00
131,NOT_PRESENT,2022-08-11 09:55:28.427000+02:00
132,PRESENT,2022-08-11 09:55:52.390000+02:00
133,NOT_PRESENT,2022-08-11 09:55:53.716000+02:00
134,PRESENT,2022-08-11 09:57:19.083000+02:00
135,NOT_PRESENT,2022-08-11 09:57:23.332000+02:00
136,PRESENT,2022-08-11 09:59:40.112000+02:00
137,NOT_PRESENT,2022-08-11 09:59:51.119000+02:00
138,PRESENT,2022-08-11 10:00:12.836000+02:00
139,NOT_PRESENT,2022-08-11 10:01:10.103000+02:00
140,PRESENT,2022-08-11 10:01:17.678000+02:00
141,NOT_PRESENT,2022-08-11 10:04:34.296000+02:00
142,PRESENT,2022-08-11 10:04:38.515000+02:00
143,NOT_PRESENT,2022-08-11 10:05:11.231000+02:00
144,PRESENT,2022-08-11 10:05:16.121000+02:00
145,NOT_PRESENT,2022-08-11 10:06:56.232000+02:00
146,PRESENT,2022-08-11 10:07:04.719000+02:00
147,NOT_PRESENT,2022-08-11 10:07:13.574000+02:00
148,PRESENT,2022-08-11 10:07:19.804000+02:00
149,NOT_PRESENT,2022-08-11 10:07:35.258000+02:00
150,PRESENT,2022-08-11 10:07:59.210000+02:00
151,NOT_PRESENT,2022-08-11 10:08:07.290000+02:00
152,PRESENT,2022-08-11 10:11:47.242000+02:00
153,NOT_PRESENT,2022-08-11 10:12:26.229000+02:00
154,PRESENT,2022-08-11 10:12:34.470000+02:00
155,NOT_PRESENT,2022-08-11 10:13:12.900000+02:00
156,PRESENT,2022-08-11 10:13:37.089000+02:00
157,NOT_PRESENT,2022-08-11 10:13:39.083000+02:00
158,PRESENT,2022-08-11 10:18:32.389000+02:00
159,NOT_PRESENT,2022-08-11 10:18:51.054000+02:00
160,PRESENT,2022-08-11 10:18:55.030000+02:00
161,NOT_PRESENT,2022-08-11 10:19:20.919000+02:00
162,PRESENT,2022-08-11 10:19:26.237000+02:00
163,NOT_PRESENT,2022-08-11 10:22:28.236000+02:00
164,PRESENT,2022-08-11 10:22:33.793000+02:00
165,NOT_PRESENT,2022-08-11 10:22:59.398000+02:00
166,PRESENT,2022-08-11 10:23:12.136000+02:00
167,NOT_PRESENT,2022-08-11 10:23:59.375000+02:00
168,PRESENT,2022-08-11 10:24:09.625000+02:00
169,NOT_PRESENT,2022-08-11 10:25:49.116000+02:00
170,PRESENT,2022-08-11 10:25:53.898000+02:00
171,NOT_PRESENT,2022-08-11 10:26:46.062000+02:00
172,PRESENT,2022-08-11 10:26:57.216000+02:00
173,NOT_PRESENT,2022-08-11 10:27:01.458000+02:00
174,PRESENT,2022-08-11 10:27:06.772000+02:00
175,NOT_PRESENT,2022-08-11 10:30:20.370000+02:00
176,PRESENT,2022-08-11 10:30:27.985000+02:00
177,NOT_PRESENT,2022-08-11 10:30:34.719000+02:00
178,PRESENT,2022-08-11 10:30:44.531000+02:00
179,NOT_PRESENT,2022-08-11 10:30:55.282000+02:00
180,PRESENT,2022-08-11 10:31:20.358000+02:00
181,NOT_PRESENT,2022-08-11 10:31:34.261000+02:00
182,PRESENT,2022-08-11 10:31:46.079000+02:00
183,NOT_PRESENT,2022-08-11 10:31:55.246000+02:00
184,PRESENT,2022-08-11 10:32:20.936000+02:00
185,NOT_PRESENT,2022-08-11 10:32:53.823000+02:00
186,PRESENT,2022-08-11 10:33:19.083000+02:00
187,NOT_PRESENT,2022-08-11 10:33:25.760000+02:00
188,PRESENT,2022-08-11 10:39:12.947000+02:00
189,NOT_PRESENT,2022-08-11 10:40:22.544000+02:00
190,PRESENT,2022-08-11 10:40:45.141000+02:00
191,NOT_PRESENT,2022-08-11 10:43:36.334000+02:00
192,PRESENT,2022-08-11 10:44:24.744000+02:00
193,NOT_PRESENT,2022-08-11 10:44:31.908000+02:00
194,PRESENT,2022-08-11 10:44:46.176000+02:00
