,0BDoor,timestamp
2,PRESENT,2022-07-17 00:19:59.987000+02:00
3,NOT_PRESENT,2022-07-17 01:26:15.275000+02:00
0,PRESENT,2022-07-21 09:35:39.836000+02:00
1,NOT_PRESENT,2022-07-21 09:35:41.084000+02:00
0,PRESENT,2022-07-22 12:48:43.139000+02:00
1,NOT_PRESENT,2022-07-22 12:48:44.386000+02:00
0,PRESENT,2022-08-01 20:42:52.819000+02:00
1,NOT_PRESENT,2022-08-01 20:57:09.738000+02:00
2,PRESENT,2022-08-01 21:03:39.605000+02:00
3,NOT_PRESENT,2022-08-01 21:04:11.335000+02:00
0,PRESENT,2022-08-01 22:01:14.206000+02:00
1,NOT_PRESENT,2022-08-01 22:01:15.471000+02:00
2,PRESENT,2022-08-01 22:05:08.557000+02:00
3,NOT_PRESENT,2022-08-01 22:07:10.331000+02:00
4,PRESENT,2022-08-01 22:09:24.470000+02:00
5,NOT_PRESENT,2022-08-01 22:09:25.737000+02:00
6,PRESENT,2022-08-02 16:29:39.470000+02:00
7,NOT_PRESENT,2022-08-02 18:32:09.281000+02:00
0,PRESENT,2022-08-02 21:20:47.692000+02:00
1,NOT_PRESENT,2022-08-02 21:20:48.959000+02:00
2,PRESENT,2022-08-02 21:52:26.919000+02:00
3,NOT_PRESENT,2022-08-02 21:52:31.105000+02:00
4,PRESENT,2022-08-02 21:52:32.373000+02:00
5,NOT_PRESENT,2022-08-02 22:38:16.774000+02:00
6,PRESENT,2022-08-02 22:38:20.043000+02:00
7,NOT_PRESENT,2022-08-02 22:38:21.312000+02:00
8,PRESENT,2022-08-02 22:38:24.584000+02:00
9,NOT_PRESENT,2022-08-02 22:38:34.587000+02:00
10,PRESENT,2022-08-03 08:48:04.328000+02:00
11,NOT_PRESENT,2022-08-03 08:48:05.594000+02:00
12,PRESENT,2022-08-03 13:20:22.369000+02:00
13,NOT_PRESENT,2022-08-03 15:00:21.763000+02:00
14,PRESENT,2022-08-03 15:01:48.943000+02:00
15,NOT_PRESENT,2022-08-03 15:01:50.209000+02:00
0,PRESENT,2022-08-04 12:57:52.939000+02:00
1,NOT_PRESENT,2022-08-04 13:45:15.941000+02:00
2,PRESENT,2022-08-04 13:48:58.100000+02:00
3,NOT_PRESENT,2022-08-04 14:03:15.549000+02:00
0,PRESENT,2022-08-04 22:45:42.985000+02:00
1,NOT_PRESENT,2022-08-04 23:23:28.708000+02:00
2,PRESENT,2022-08-04 23:24:39.722000+02:00
3,NOT_PRESENT,2022-08-04 23:40:31.071000+02:00
4,PRESENT,2022-08-04 23:40:47.428000+02:00
5,NOT_PRESENT,2022-08-04 23:41:06.251000+02:00
6,PRESENT,2022-08-05 08:45:04.493000+02:00
7,NOT_PRESENT,2022-08-05 08:45:05.766000+02:00
8,PRESENT,2022-08-05 16:32:00.275000+02:00
9,NOT_PRESENT,2022-08-05 16:35:37.138000+02:00
10,PRESENT,2022-08-05 16:36:41.961000+02:00
11,NOT_PRESENT,2022-08-05 17:50:19.907000+02:00
0,PRESENT,2022-08-05 22:16:54.883000+02:00
1,NOT_PRESENT,2022-08-05 22:52:57.820000+02:00
2,PRESENT,2022-08-05 23:01:26.398000+02:00
3,NOT_PRESENT,2022-08-06 06:52:41.531000+02:00
0,PRESENT,2022-08-06 23:42:27.778000+02:00
1,NOT_PRESENT,2022-08-07 01:17:28.864000+02:00
2,PRESENT,2022-08-07 01:18:10.935000+02:00
3,NOT_PRESENT,2022-08-07 02:10:56.647000+02:00
4,PRESENT,2022-08-07 02:11:00.924000+02:00
5,NOT_PRESENT,2022-08-07 09:34:40.009000+02:00
6,PRESENT,2022-08-07 09:38:41.596000+02:00
7,NOT_PRESENT,2022-08-07 09:38:45.107000+02:00
8,PRESENT,2022-08-07 11:23:43.004000+02:00
9,NOT_PRESENT,2022-08-07 11:23:44.269000+02:00
10,PRESENT,2022-08-07 15:37:20.132000+02:00
11,NOT_PRESENT,2022-08-07 17:07:11.852000+02:00
12,PRESENT,2022-08-07 17:07:24.832000+02:00
13,NOT_PRESENT,2022-08-07 17:07:48.202000+02:00
0,PRESENT,2022-08-08 08:43:57.551000+02:00
1,NOT_PRESENT,2022-08-08 09:19:58.048000+02:00
2,PRESENT,2022-08-08 12:17:25.955000+02:00
3,NOT_PRESENT,2022-08-08 12:17:27.218000+02:00
0,PRESENT,2022-08-09 08:13:40.658000+02:00
1,NOT_PRESENT,2022-08-09 08:43:06.443000+02:00
2,PRESENT,2022-08-09 19:31:56.658000+02:00
0,NOT_PRESENT,2022-08-09 21:46:55.085000+02:00
1,PRESENT,2022-08-09 23:47:23.277000+02:00
2,NOT_PRESENT,2022-08-10 08:55:50.843000+02:00
3,PRESENT,2022-08-10 08:55:54.111000+02:00
4,NOT_PRESENT,2022-08-10 08:55:55.379000+02:00
5,PRESENT,2022-08-10 10:43:09.523000+02:00
6,NOT_PRESENT,2022-08-10 11:51:58.825000+02:00
0,PRESENT,2022-08-11 17:13:19.391000+02:00
1,NOT_PRESENT,2022-08-11 17:13:32.091000+02:00
2,PRESENT,2022-08-11 17:13:36.701000+02:00
3,NOT_PRESENT,2022-08-11 18:06:49.331000+02:00
0,PRESENT,2022-08-12 14:41:51.812000+02:00
0,NOT_PRESENT,2022-08-14 18:14:04.481000+02:00
0,PRESENT,2022-08-15 21:08:40.676000+02:00
0,NOT_PRESENT,2022-08-15 21:12:48.311000+02:00
1,PRESENT,2022-08-16 00:10:23.381000+02:00
2,NOT_PRESENT,2022-08-16 01:36:35.907000+02:00
3,PRESENT,2022-08-16 20:58:12.015000+02:00
0,NOT_PRESENT,2022-08-16 22:04:46.646000+02:00
1,PRESENT,2022-08-17 08:28:50.133000+02:00
2,NOT_PRESENT,2022-08-17 08:28:55.569000+02:00
0,PRESENT,2022-08-18 07:46:54.157000+02:00
1,NOT_PRESENT,2022-08-18 18:27:08.477000+02:00
0,PRESENT,2022-08-18 23:24:39.889000+02:00
1,NOT_PRESENT,2022-08-19 09:08:40.369000+02:00
0,PRESENT,2022-08-21 09:31:13.985000+02:00
1,NOT_PRESENT,2022-08-21 09:37:49.328000+02:00
2,PRESENT,2022-08-21 11:11:18.876000+02:00
3,NOT_PRESENT,2022-08-21 11:12:51.850000+02:00
0,PRESENT,2022-08-26 07:13:54.534000+02:00
1,NOT_PRESENT,2022-08-26 07:13:58.625000+02:00
2,PRESENT,2022-08-26 07:38:02.730000+02:00
3,NOT_PRESENT,2022-08-26 07:38:03.970000+02:00
4,PRESENT,2022-08-26 07:51:48.664000+02:00
5,NOT_PRESENT,2022-08-26 07:52:02.339000+02:00
0,PRESENT,2022-08-29 09:59:22.547000+02:00
1,NOT_PRESENT,2022-08-29 11:36:55.093000+02:00
2,PRESENT,2022-08-29 20:43:31.645000+02:00
3,NOT_PRESENT,2022-08-29 20:52:49.766000+02:00
0,PRESENT,2022-08-30 14:15:06.381000+02:00
1,NOT_PRESENT,2022-08-30 15:45:49.623000+02:00
2,PRESENT,2022-08-30 15:45:52.161000+02:00
3,NOT_PRESENT,2022-08-30 19:45:53.708000+02:00
0,PRESENT,2022-09-04 21:42:00.226000+02:00
1,NOT_PRESENT,2022-09-04 21:42:01.468000+02:00
2,PRESENT,2022-09-05 07:57:04.688000+02:00
3,NOT_PRESENT,2022-09-05 07:57:05.927000+02:00
4,PRESENT,2022-09-05 20:32:01.296000+02:00
5,NOT_PRESENT,2022-09-05 20:32:03.838000+02:00
0,PRESENT,2022-09-05 23:08:43.825000+02:00
1,NOT_PRESENT,2022-09-05 23:08:47.026000+02:00
2,PRESENT,2022-09-06 20:17:52.051000+02:00
3,NOT_PRESENT,2022-09-06 20:17:53.936000+02:00
0,PRESENT,2022-09-12 10:21:23.156000+02:00
1,NOT_PRESENT,2022-09-12 10:21:24.397000+02:00
2,PRESENT,2022-09-12 11:52:44.814000+02:00
3,NOT_PRESENT,2022-09-12 11:52:46.054000+02:00
4,PRESENT,2022-09-12 11:53:49.368000+02:00
5,NOT_PRESENT,2022-09-12 11:53:50.607000+02:00
0,PRESENT,2022-09-16 06:16:23.021000+02:00
1,NOT_PRESENT,2022-09-16 08:25:53.458000+02:00
2,PRESENT,2022-09-16 11:28:50.314000+02:00
3,NOT_PRESENT,2022-09-16 12:45:59.797000+02:00
0,PRESENT,2022-09-18 08:37:41.430000+02:00
1,NOT_PRESENT,2022-09-18 08:38:45.610000+02:00
0,PRESENT,2022-09-23 09:17:27.366000+02:00
1,NOT_PRESENT,2022-09-23 09:17:45.280000+02:00
0,PRESENT,2022-09-26 18:08:58.093000+02:00
1,NOT_PRESENT,2022-09-26 18:26:21.494000+02:00
0,PRESENT,2022-09-28 11:56:25.834000+02:00
1,NOT_PRESENT,2022-09-28 11:56:28.833000+02:00
2,PRESENT,2022-09-28 17:10:31.274000+02:00
3,NOT_PRESENT,2022-09-28 17:12:17.434000+02:00
0,PRESENT,2022-09-30 06:48:22.387000+02:00
1,NOT_PRESENT,2022-09-30 06:48:23.624000+02:00
0,PRESENT,2022-10-01 03:46:57.491000+02:00
1,NOT_PRESENT,2022-10-01 03:46:58.726000+02:00
2,PRESENT,2022-10-01 13:29:02.223000+02:00
3,NOT_PRESENT,2022-10-01 13:55:27.507000+02:00
4,PRESENT,2022-10-01 13:55:30.697000+02:00
5,NOT_PRESENT,2022-10-01 13:55:31.935000+02:00
6,PRESENT,2022-10-01 13:56:33.825000+02:00
7,NOT_PRESENT,2022-10-01 14:58:47.530000+02:00
8,PRESENT,2022-10-01 15:14:04.917000+02:00
9,NOT_PRESENT,2022-10-01 15:14:08.421000+02:00
10,PRESENT,2022-10-01 15:16:33.018000+02:00
11,NOT_PRESENT,2022-10-01 15:55:26.248000+02:00
12,PRESENT,2022-10-01 15:55:29.439000+02:00
13,NOT_PRESENT,2022-10-01 15:55:30.674000+02:00
0,PRESENT,2022-10-02 07:57:34.362000+02:00
1,NOT_PRESENT,2022-10-02 08:04:58.462000+02:00
2,PRESENT,2022-10-02 08:38:08.963000+02:00
3,NOT_PRESENT,2022-10-02 08:47:10.377000+02:00
0,PRESENT,2022-10-04 10:17:41.068000+02:00
1,NOT_PRESENT,2022-10-04 10:17:45.162000+02:00
0,PRESENT,2022-10-05 18:30:28.266000+02:00
1,NOT_PRESENT,2022-10-05 18:39:54.874000+02:00
2,PRESENT,2022-10-05 19:18:53.796000+02:00
3,NOT_PRESENT,2022-10-05 19:40:17.777000+02:00
4,PRESENT,2022-10-05 19:40:20.969000+02:00
5,NOT_PRESENT,2022-10-05 19:40:22.206000+02:00
6,PRESENT,2022-10-05 19:52:26.272000+02:00
7,NOT_PRESENT,2022-10-05 20:22:47.813000+02:00
8,PRESENT,2022-10-05 20:22:50.343000+02:00
9,NOT_PRESENT,2022-10-05 20:22:51.589000+02:00
10,PRESENT,2022-10-05 20:23:07.013000+02:00
11,NOT_PRESENT,2022-10-05 20:46:59.927000+02:00
12,PRESENT,2022-10-05 20:47:20.705000+02:00
0,NOT_PRESENT,2022-10-05 21:41:59.229000+02:00
1,PRESENT,2022-10-05 21:46:20.922000+02:00
2,NOT_PRESENT,2022-10-05 22:37:57.959000+02:00
0,PRESENT,2022-10-07 16:43:42.409000+02:00
1,NOT_PRESENT,2022-10-07 16:43:43.668000+02:00
0,PRESENT,2022-10-08 08:36:41.408000+02:00
1,NOT_PRESENT,2022-10-08 09:10:31.775000+02:00
2,PRESENT,2022-10-08 10:13:57.123000+02:00
3,NOT_PRESENT,2022-10-08 10:13:58.382000+02:00
4,PRESENT,2022-10-08 19:23:14.670000+02:00
5,NOT_PRESENT,2022-10-08 19:24:32.678000+02:00
0,PRESENT,2022-10-09 12:19:51.344000+02:00
1,NOT_PRESENT,2022-10-09 13:26:13.473000+02:00
2,PRESENT,2022-10-09 13:26:52.633000+02:00
3,NOT_PRESENT,2022-10-09 14:06:29.512000+02:00
4,PRESENT,2022-10-09 16:10:13.782000+02:00
5,NOT_PRESENT,2022-10-09 16:10:15.038000+02:00
0,PRESENT,2022-10-11 07:26:09.943000+02:00
1,NOT_PRESENT,2022-10-11 07:26:11.179000+02:00
0,PRESENT,2022-10-12 11:55:30.956000+02:00
1,NOT_PRESENT,2022-10-12 11:55:32.192000+02:00
2,PRESENT,2022-10-12 17:57:18.091000+02:00
3,NOT_PRESENT,2022-10-12 17:57:19.327000+02:00
0,PRESENT,2022-10-20 01:07:22.679000+02:00
1,NOT_PRESENT,2022-10-20 01:58:40.955000+02:00
2,PRESENT,2022-10-20 10:09:44.858000+02:00
3,NOT_PRESENT,2022-10-20 10:09:46.107000+02:00
0,PRESENT,2022-10-21 01:16:54.659000+02:00
1,NOT_PRESENT,2022-10-21 01:16:55.920000+02:00
0,PRESENT,2022-10-22 05:58:34.906000+02:00
1,NOT_PRESENT,2022-10-22 07:49:29.822000+02:00
2,PRESENT,2022-10-22 08:50:28.634000+02:00
3,NOT_PRESENT,2022-10-22 08:50:29.896000+02:00
4,PRESENT,2022-10-22 19:33:07.694000+02:00
5,NOT_PRESENT,2022-10-22 19:43:51.699000+02:00
0,PRESENT,2022-10-23 14:42:46.766000+02:00
1,NOT_PRESENT,2022-10-23 15:34:44.664000+02:00
2,PRESENT,2022-10-23 16:59:55.677000+02:00
3,NOT_PRESENT,2022-10-23 19:12:16.905000+02:00
4,PRESENT,2022-10-23 19:12:31.919000+02:00
5,NOT_PRESENT,2022-10-23 19:12:33.178000+02:00
0,PRESENT,2022-10-24 22:25:28.941000+02:00
1,NOT_PRESENT,2022-10-24 22:25:31.525000+02:00
2,PRESENT,2022-10-25 11:38:11.440000+02:00
3,NOT_PRESENT,2022-10-25 11:38:12.670000+02:00
4,PRESENT,2022-10-25 12:02:58.658000+02:00
5,NOT_PRESENT,2022-10-25 12:18:38.642000+02:00
6,PRESENT,2022-10-25 17:52:08.371000+02:00
7,NOT_PRESENT,2022-10-25 17:54:26.781000+02:00
0,PRESENT,2022-10-26 01:27:59.973000+02:00
1,NOT_PRESENT,2022-10-26 01:28:02.556000+02:00
0,PRESENT,2022-10-27 20:46:43.379000+02:00
0,NOT_PRESENT,2022-10-27 21:25:24.853000+02:00
0,PRESENT,2022-10-29 18:55:12.619000+02:00
1,NOT_PRESENT,2022-10-29 18:55:13.857000+02:00
0,PRESENT,2022-10-30 01:54:19.643000+02:00
1,NOT_PRESENT,2022-10-30 02:05:39.105000+01:00
2,PRESENT,2022-10-30 18:44:38.524000+01:00
3,NOT_PRESENT,2022-10-30 18:44:39.762000+01:00
4,PRESENT,2022-10-30 19:39:47.352000+01:00
5,NOT_PRESENT,2022-10-30 19:39:49.466000+01:00
0,PRESENT,2022-10-30 21:43:54.095000+01:00
1,NOT_PRESENT,2022-10-30 21:43:56.865000+01:00
2,PRESENT,2022-10-30 21:44:18.248000+01:00
3,NOT_PRESENT,2022-10-30 22:01:34.138000+01:00
4,PRESENT,2022-10-30 22:06:51.595000+01:00
5,NOT_PRESENT,2022-10-30 22:50:38.216000+01:00
6,PRESENT,2022-10-30 22:54:52.098000+01:00
7,NOT_PRESENT,2022-10-30 23:36:58.602000+01:00
8,PRESENT,2022-10-30 23:37:02.457000+01:00
9,NOT_PRESENT,2022-10-30 23:37:03.696000+01:00
10,PRESENT,2022-10-31 13:34:24.106000+01:00
11,NOT_PRESENT,2022-10-31 13:34:25.344000+01:00
0,PRESENT,2022-11-01 08:17:58.623000+01:00
1,NOT_PRESENT,2022-11-01 08:17:59.861000+01:00
0,PRESENT,2022-11-02 07:36:29.458000+01:00
1,NOT_PRESENT,2022-11-02 08:12:35.789000+01:00
2,PRESENT,2022-11-02 08:22:26.266000+01:00
3,NOT_PRESENT,2022-11-02 09:46:02.351000+01:00
4,PRESENT,2022-11-02 09:53:25.320000+01:00
5,NOT_PRESENT,2022-11-02 11:25:29.636000+01:00
0,PRESENT,2022-11-03 11:33:10.774000+01:00
1,NOT_PRESENT,2022-11-03 12:36:24.067000+01:00
2,PRESENT,2022-11-03 12:37:18.822000+01:00
3,NOT_PRESENT,2022-11-03 13:12:52.531000+01:00
4,PRESENT,2022-11-03 13:17:19.102000+01:00
5,NOT_PRESENT,2022-11-03 15:15:08.744000+01:00
0,PRESENT,2022-11-03 20:22:27.731000+01:00
1,NOT_PRESENT,2022-11-03 20:22:28.990000+01:00
2,PRESENT,2022-11-04 07:55:43.291000+01:00
3,NOT_PRESENT,2022-11-04 08:11:04.914000+01:00
4,PRESENT,2022-11-04 08:20:59.161000+01:00
5,NOT_PRESENT,2022-11-04 09:35:13.951000+01:00
6,PRESENT,2022-11-04 09:35:16.537000+01:00
7,NOT_PRESENT,2022-11-04 09:35:17.793000+01:00
8,PRESENT,2022-11-04 12:38:09.984000+01:00
9,NOT_PRESENT,2022-11-04 14:27:34.903000+01:00
10,PRESENT,2022-11-04 19:16:17.947000+01:00
11,NOT_PRESENT,2022-11-04 19:23:09.738000+01:00
12,PRESENT,2022-11-04 19:51:10.395000+01:00
13,NOT_PRESENT,2022-11-04 19:51:11.655000+01:00
0,PRESENT,2022-11-05 05:48:03.602000+01:00
1,NOT_PRESENT,2022-11-05 05:48:04.859000+01:00
0,PRESENT,2022-11-05 20:29:32.029000+01:00
1,NOT_PRESENT,2022-11-05 21:55:18.443000+01:00
2,PRESENT,2022-11-05 21:55:21.635000+01:00
3,NOT_PRESENT,2022-11-05 21:55:22.874000+01:00
4,PRESENT,2022-11-05 21:58:38.132000+01:00
5,NOT_PRESENT,2022-11-06 00:52:48.239000+01:00
6,PRESENT,2022-11-06 00:56:19.537000+01:00
7,NOT_PRESENT,2022-11-06 00:56:22.958000+01:00
8,PRESENT,2022-11-06 00:57:23.680000+01:00
9,NOT_PRESENT,2022-11-06 01:52:35.533000+01:00
10,PRESENT,2022-11-06 01:52:38.794000+01:00
11,NOT_PRESENT,2022-11-06 01:52:40.051000+01:00
0,PRESENT,2022-11-06 20:37:46.459000+01:00
1,NOT_PRESENT,2022-11-06 20:37:47.700000+01:00
2,PRESENT,2022-11-07 12:49:37.012000+01:00
3,NOT_PRESENT,2022-11-07 12:49:38.251000+01:00
0,PRESENT,2022-11-08 00:18:25.261000+01:00
1,NOT_PRESENT,2022-11-08 00:18:27.140000+01:00
2,PRESENT,2022-11-08 01:07:20.734000+01:00
3,NOT_PRESENT,2022-11-08 01:07:21.971000+01:00
0,PRESENT,2022-11-09 10:03:07.005000+01:00
1,NOT_PRESENT,2022-11-09 10:03:09.773000+01:00
2,PRESENT,2022-11-09 15:08:13.493000+01:00
3,NOT_PRESENT,2022-11-09 15:08:14.732000+01:00
0,PRESENT,2022-11-10 00:48:46.990000+01:00
1,NOT_PRESENT,2022-11-10 00:48:51.077000+01:00
2,PRESENT,2022-11-10 07:52:59.931000+01:00
3,NOT_PRESENT,2022-11-10 08:06:51.162000+01:00
4,PRESENT,2022-11-10 08:10:08.198000+01:00
5,NOT_PRESENT,2022-11-10 08:10:14.720000+01:00
6,PRESENT,2022-11-10 08:10:47.336000+01:00
7,NOT_PRESENT,2022-11-10 09:02:05.931000+01:00
8,PRESENT,2022-11-10 09:02:09.127000+01:00
9,NOT_PRESENT,2022-11-10 09:02:10.363000+01:00
10,PRESENT,2022-11-10 13:55:04.495000+01:00
11,NOT_PRESENT,2022-11-10 14:38:58.746000+01:00
12,PRESENT,2022-11-10 18:59:20.858000+01:00
13,NOT_PRESENT,2022-11-10 18:59:22.089000+01:00
0,PRESENT,2022-11-10 23:13:23.387000+01:00
1,NOT_PRESENT,2022-11-10 23:13:24.622000+01:00
2,PRESENT,2022-11-11 15:47:21.256000+01:00
3,NOT_PRESENT,2022-11-11 15:47:22.515000+01:00
0,PRESENT,2022-11-14 20:36:45.744000+01:00
1,NOT_PRESENT,2022-11-14 20:36:47.002000+01:00
2,PRESENT,2022-11-14 21:12:51.322000+01:00
3,NOT_PRESENT,2022-11-14 23:43:10.929000+01:00
4,PRESENT,2022-11-14 23:48:29.638000+01:00
5,NOT_PRESENT,2022-11-15 00:26:35.157000+01:00
6,PRESENT,2022-11-15 00:26:36.419000+01:00
7,NOT_PRESENT,2022-11-15 00:26:37.675000+01:00
8,PRESENT,2022-11-15 13:48:19.069000+01:00
9,NOT_PRESENT,2022-11-15 13:48:20.329000+01:00
0,PRESENT,2022-11-15 21:49:56.995000+01:00
1,NOT_PRESENT,2022-11-15 21:49:58.252000+01:00
2,PRESENT,2022-11-15 21:50:00.162000+01:00
3,NOT_PRESENT,2022-11-16 00:24:40.782000+01:00
4,PRESENT,2022-11-16 00:25:33.173000+01:00
5,NOT_PRESENT,2022-11-16 00:45:43.902000+01:00
6,PRESENT,2022-11-16 08:38:03.352000+01:00
7,NOT_PRESENT,2022-11-16 08:38:04.611000+01:00
8,PRESENT,2022-11-16 10:06:29.201000+01:00
9,NOT_PRESENT,2022-11-16 10:06:30.465000+01:00
10,PRESENT,2022-11-16 14:20:03.432000+01:00
11,NOT_PRESENT,2022-11-16 14:20:04.691000+01:00
12,PRESENT,2022-11-16 15:30:32.067000+01:00
13,NOT_PRESENT,2022-11-16 15:30:33.325000+01:00
0,PRESENT,2022-11-16 21:20:59.941000+01:00
1,NOT_PRESENT,2022-11-16 21:21:01.200000+01:00
2,PRESENT,2022-11-16 22:03:10.493000+01:00
3,NOT_PRESENT,2022-11-17 01:39:39.808000+01:00
4,PRESENT,2022-11-17 01:39:43.070000+01:00
5,NOT_PRESENT,2022-11-17 01:39:44.330000+01:00
6,PRESENT,2022-11-17 08:49:02.259000+01:00
7,NOT_PRESENT,2022-11-17 09:17:16.354000+01:00
8,PRESENT,2022-11-17 13:09:27.804000+01:00
9,NOT_PRESENT,2022-11-17 13:09:29.042000+01:00
10,PRESENT,2022-11-17 13:27:18.899000+01:00
11,NOT_PRESENT,2022-11-17 13:27:20.159000+01:00
12,PRESENT,2022-11-17 16:14:40.249000+01:00
13,NOT_PRESENT,2022-11-17 16:14:41.484000+01:00
14,PRESENT,2022-11-17 20:04:15.443000+01:00
15,NOT_PRESENT,2022-11-17 20:05:23.911000+01:00
16,PRESENT,2022-11-17 20:06:32.218000+01:00
17,NOT_PRESENT,2022-11-17 20:06:33.960000+01:00
0,PRESENT,2022-11-17 20:13:40.451000+01:00
1,NOT_PRESENT,2022-11-17 20:13:41.709000+01:00
0,PRESENT,2022-11-19 09:40:44.988000+01:00
1,NOT_PRESENT,2022-11-19 10:28:55.475000+01:00
2,PRESENT,2022-11-19 19:05:27.138000+01:00
3,NOT_PRESENT,2022-11-19 19:05:35.812000+01:00
4,PRESENT,2022-11-19 19:05:48.791000+01:00
5,NOT_PRESENT,2022-11-19 19:05:55.435000+01:00
6,PRESENT,2022-11-19 19:06:02.780000+01:00
7,NOT_PRESENT,2022-11-19 19:13:53.900000+01:00
8,PRESENT,2022-11-19 19:15:22.123000+01:00
9,NOT_PRESENT,2022-11-19 19:24:25.504000+01:00
10,PRESENT,2022-11-19 19:24:30.793000+01:00
11,NOT_PRESENT,2022-11-19 19:26:31.177000+01:00
12,PRESENT,2022-11-19 19:26:35.109000+01:00
13,NOT_PRESENT,2022-11-19 19:33:30.323000+01:00
0,PRESENT,2022-11-21 07:48:12.878000+01:00
0,NOT_PRESENT,2022-11-22 08:22:22.257000+01:00
0,PRESENT,2022-11-22 21:03:48.320000+01:00
1,NOT_PRESENT,2022-11-22 23:49:56.906000+01:00
2,PRESENT,2022-11-23 00:07:37.645000+01:00
3,NOT_PRESENT,2022-11-23 01:15:05.120000+01:00
4,PRESENT,2022-11-23 01:15:08.979000+01:00
5,NOT_PRESENT,2022-11-23 01:15:10.218000+01:00
6,PRESENT,2022-11-23 07:36:39.485000+01:00
7,NOT_PRESENT,2022-11-23 07:36:40.724000+01:00
8,PRESENT,2022-11-23 19:06:04.436000+01:00
9,NOT_PRESENT,2022-11-23 19:32:24.351000+01:00
0,PRESENT,2022-11-23 23:20:58.600000+01:00
1,NOT_PRESENT,2022-11-23 23:20:59.836000+01:00
2,PRESENT,2022-11-24 00:39:35.590000+01:00
3,NOT_PRESENT,2022-11-24 00:39:36.850000+01:00
0,PRESENT,2022-11-28 20:26:52.095000+01:00
1,NOT_PRESENT,2022-11-28 23:08:36.010000+01:00
2,PRESENT,2022-11-28 23:10:13.604000+01:00
3,NOT_PRESENT,2022-11-28 23:22:47.047000+01:00
0,PRESENT,2022-12-01 07:26:52.226000+01:00
1,NOT_PRESENT,2022-12-01 07:26:53.465000+01:00
2,PRESENT,2022-12-01 07:26:58.670000+01:00
3,NOT_PRESENT,2022-12-01 11:16:11.251000+01:00
4,PRESENT,2022-12-01 11:16:26.819000+01:00
5,NOT_PRESENT,2022-12-01 11:16:28.063000+01:00
6,PRESENT,2022-12-01 11:19:31.024000+01:00
7,NOT_PRESENT,2022-12-01 19:50:02.821000+01:00
8,PRESENT,2022-12-01 19:50:24.384000+01:00
0,NOT_PRESENT,2022-12-02 10:40:14.290000+01:00
1,PRESENT,2022-12-02 15:13:11.309000+01:00
2,NOT_PRESENT,2022-12-02 15:13:12.551000+01:00
0,PRESENT,2022-12-03 08:09:32.995000+01:00
1,NOT_PRESENT,2022-12-03 09:45:36.650000+01:00
2,PRESENT,2022-12-03 09:48:15.753000+01:00
3,NOT_PRESENT,2022-12-03 09:48:21.206000+01:00
4,PRESENT,2022-12-03 11:31:30.389000+01:00
5,NOT_PRESENT,2022-12-03 11:31:31.628000+01:00
6,PRESENT,2022-12-03 14:59:07.073000+01:00
0,NOT_PRESENT,2022-12-03 21:16:57.732000+01:00
1,PRESENT,2022-12-03 21:18:50.371000+01:00
2,NOT_PRESENT,2022-12-03 21:18:51.612000+01:00
3,PRESENT,2022-12-04 01:23:45.308000+01:00
4,NOT_PRESENT,2022-12-04 01:23:46.549000+01:00
5,PRESENT,2022-12-04 12:03:49.432000+01:00
6,NOT_PRESENT,2022-12-04 12:03:50.673000+01:00
0,PRESENT,2022-12-05 20:01:51.605000+01:00
1,NOT_PRESENT,2022-12-05 20:02:43.063000+01:00
0,PRESENT,2022-12-05 20:37:06.778000+01:00
1,NOT_PRESENT,2022-12-05 23:37:52.145000+01:00
2,PRESENT,2022-12-06 14:27:41.090000+01:00
3,NOT_PRESENT,2022-12-06 14:27:42.335000+01:00
4,PRESENT,2022-12-06 18:21:55.389000+01:00
5,NOT_PRESENT,2022-12-06 18:26:02.856000+01:00
6,PRESENT,2022-12-06 19:49:59.436000+01:00
7,NOT_PRESENT,2022-12-06 20:03:05.332000+01:00
8,PRESENT,2022-12-06 20:03:10.524000+01:00
9,NOT_PRESENT,2022-12-06 20:03:11.770000+01:00
0,PRESENT,2022-12-09 09:27:05.995000+01:00
1,NOT_PRESENT,2022-12-09 09:27:10.587000+01:00
0,PRESENT,2022-12-10 07:42:22.093000+01:00
1,NOT_PRESENT,2022-12-10 07:42:26.217000+01:00
2,PRESENT,2022-12-10 09:05:12.542000+01:00
3,NOT_PRESENT,2022-12-10 09:05:15.331000+01:00
4,PRESENT,2022-12-10 09:14:58.615000+01:00
5,NOT_PRESENT,2022-12-10 09:15:01.643000+01:00
6,PRESENT,2022-12-10 09:16:44.724000+01:00
7,NOT_PRESENT,2022-12-10 09:20:55.518000+01:00
8,PRESENT,2022-12-10 09:21:00.732000+01:00
9,NOT_PRESENT,2022-12-10 09:21:28.633000+01:00
10,PRESENT,2022-12-10 09:21:33.178000+01:00
11,NOT_PRESENT,2022-12-10 09:39:39.568000+01:00
12,PRESENT,2022-12-10 09:40:18.827000+01:00
13,NOT_PRESENT,2022-12-10 09:49:41.863000+01:00
14,PRESENT,2022-12-10 09:50:06.871000+01:00
15,NOT_PRESENT,2022-12-10 09:50:25.398000+01:00
16,PRESENT,2022-12-10 09:51:05.287000+01:00
17,NOT_PRESENT,2022-12-10 09:52:41.078000+01:00
18,PRESENT,2022-12-10 09:52:48.951000+01:00
19,NOT_PRESENT,2022-12-10 10:24:42.279000+01:00
