,2OfficeDoor,timestamp
2,NOT_PRESENT,2022-08-05 06:20:49.858000+02:00
3,PRESENT,2022-08-05 06:34:00.342000+02:00
4,NOT_PRESENT,2022-08-05 08:08:09.225000+02:00
5,PRESENT,2022-08-05 08:08:19.208000+02:00
6,NOT_PRESENT,2022-08-05 08:15:53.168000+02:00
7,PRESENT,2022-08-05 08:15:58.686000+02:00
8,NOT_PRESENT,2022-08-05 08:17:40.929000+02:00
9,PRESENT,2022-08-05 08:17:52.259000+02:00
10,NOT_PRESENT,2022-08-05 09:25:23.187000+02:00
11,PRESENT,2022-08-05 14:36:49.394000+02:00
12,NOT_PRESENT,2022-08-05 14:47:56.390000+02:00
13,PRESENT,2022-08-05 14:48:09.293000+02:00
14,NOT_PRESENT,2022-08-05 14:49:10.385000+02:00
15,PRESENT,2022-08-05 14:49:13.285000+02:00
16,NOT_PRESENT,2022-08-05 14:49:28.114000+02:00
17,PRESENT,2022-08-05 14:59:11.882000+02:00
18,NOT_PRESENT,2022-08-05 15:14:57.732000+02:00
0,PRESENT,2022-08-06 01:11:17.599000+02:00
1,NOT_PRESENT,2022-08-06 06:36:03.107000+02:00
2,PRESENT,2022-08-06 06:36:16.014000+02:00
3,NOT_PRESENT,2022-08-06 07:35:25.530000+02:00
4,PRESENT,2022-08-06 07:59:55.810000+02:00
5,NOT_PRESENT,2022-08-06 07:59:58.718000+02:00
6,PRESENT,2022-08-06 08:05:54.471000+02:00
7,NOT_PRESENT,2022-08-06 08:05:56.113000+02:00
8,PRESENT,2022-08-06 08:07:04.067000+02:00
9,NOT_PRESENT,2022-08-06 08:07:06.269000+02:00
10,PRESENT,2022-08-06 08:07:07.863000+02:00
11,NOT_PRESENT,2022-08-06 08:07:14.491000+02:00
12,PRESENT,2022-08-06 08:07:16.134000+02:00
13,NOT_PRESENT,2022-08-06 08:07:23.431000+02:00
14,PRESENT,2022-08-06 08:09:15.436000+02:00
15,NOT_PRESENT,2022-08-06 08:12:56.309000+02:00
16,PRESENT,2022-08-06 08:13:46.296000+02:00
17,NOT_PRESENT,2022-08-06 08:14:23.886000+02:00
18,PRESENT,2022-08-06 08:14:28.743000+02:00
19,NOT_PRESENT,2022-08-06 08:14:42.716000+02:00
20,PRESENT,2022-08-06 08:14:48.899000+02:00
21,NOT_PRESENT,2022-08-06 08:15:26.438000+02:00
22,PRESENT,2022-08-06 08:16:01.598000+02:00
23,NOT_PRESENT,2022-08-06 08:18:08.782000+02:00
24,PRESENT,2022-08-06 09:35:10.867000+02:00
25,NOT_PRESENT,2022-08-06 11:42:20.170000+02:00
26,PRESENT,2022-08-06 12:44:11.093000+02:00
27,NOT_PRESENT,2022-08-06 12:47:51.150000+02:00
28,PRESENT,2022-08-06 12:47:58.464000+02:00
29,NOT_PRESENT,2022-08-06 12:48:17.868000+02:00
30,PRESENT,2022-08-06 12:48:28.522000+02:00
31,NOT_PRESENT,2022-08-06 18:46:53.235000+02:00
32,PRESENT,2022-08-06 18:46:58.092000+02:00
33,NOT_PRESENT,2022-08-06 19:09:45.233000+02:00
34,PRESENT,2022-08-06 19:09:48.133000+02:00
35,NOT_PRESENT,2022-08-06 19:22:15.843000+02:00
36,PRESENT,2022-08-06 20:21:44.178000+02:00
0,NOT_PRESENT,2022-08-06 21:16:34.607000+02:00
1,PRESENT,2022-08-07 02:12:43.627000+02:00
2,NOT_PRESENT,2022-08-07 07:48:41.963000+02:00
3,PRESENT,2022-08-07 07:50:16.987000+02:00
4,NOT_PRESENT,2022-08-07 08:03:28.859000+02:00
5,PRESENT,2022-08-07 08:03:35.708000+02:00
6,NOT_PRESENT,2022-08-07 09:19:54.711000+02:00
7,PRESENT,2022-08-07 09:21:56.513000+02:00
8,NOT_PRESENT,2022-08-07 10:06:51.115000+02:00
9,PRESENT,2022-08-07 10:06:59.773000+02:00
10,NOT_PRESENT,2022-08-07 10:13:06.920000+02:00
11,PRESENT,2022-08-07 11:41:48.683000+02:00
12,NOT_PRESENT,2022-08-07 16:28:24.847000+02:00
13,PRESENT,2022-08-07 16:28:29.056000+02:00
14,NOT_PRESENT,2022-08-07 16:28:33.730000+02:00
15,PRESENT,2022-08-07 16:28:45.011000+02:00
16,NOT_PRESENT,2022-08-07 16:30:50.772000+02:00
17,PRESENT,2022-08-07 16:30:57.368000+02:00
18,NOT_PRESENT,2022-08-07 16:31:42.847000+02:00
19,PRESENT,2022-08-07 17:33:43.905000+02:00
20,NOT_PRESENT,2022-08-07 19:44:37.257000+02:00
21,PRESENT,2022-08-07 19:46:14.374000+02:00
0,NOT_PRESENT,2022-08-07 23:52:45.564000+02:00
1,PRESENT,2022-08-08 06:29:07.208000+02:00
2,NOT_PRESENT,2022-08-08 06:57:36.109000+02:00
3,PRESENT,2022-08-08 12:57:15.120000+02:00
4,NOT_PRESENT,2022-08-08 18:39:46.643000+02:00
5,PRESENT,2022-08-08 18:47:36.583000+02:00
6,NOT_PRESENT,2022-08-08 18:55:17.454000+02:00
0,PRESENT,2022-08-09 06:54:05.159000+02:00
1,NOT_PRESENT,2022-08-09 07:52:33.239000+02:00
2,PRESENT,2022-08-09 16:45:22.310000+02:00
3,NOT_PRESENT,2022-08-09 16:51:16.928000+02:00
4,PRESENT,2022-08-09 16:51:33.223000+02:00
5,NOT_PRESENT,2022-08-09 17:53:29.088000+02:00
6,PRESENT,2022-08-09 17:54:08.019000+02:00
0,NOT_PRESENT,2022-08-09 23:48:36.778000+02:00
1,PRESENT,2022-08-10 06:48:20.086000+02:00
2,NOT_PRESENT,2022-08-10 06:59:50.551000+02:00
3,PRESENT,2022-08-10 06:59:55.431000+02:00
4,NOT_PRESENT,2022-08-10 10:20:47.426000+02:00
0,PRESENT,2022-08-11 16:49:51.899000+02:00
1,NOT_PRESENT,2022-08-11 17:59:39.926000+02:00
2,PRESENT,2022-08-11 20:36:59.262000+02:00
0,NOT_PRESENT,2022-08-12 08:49:01.590000+02:00
1,PRESENT,2022-08-12 12:32:12.104000+02:00
2,NOT_PRESENT,2022-08-12 12:54:28.494000+02:00
0,PRESENT,2022-08-15 07:18:28.145000+02:00
1,NOT_PRESENT,2022-08-15 19:38:33.294000+02:00
0,PRESENT,2022-08-16 06:54:51.145000+02:00
1,NOT_PRESENT,2022-08-16 07:11:25.327000+02:00
2,PRESENT,2022-08-16 07:11:28.638000+02:00
3,NOT_PRESENT,2022-08-16 07:30:26.412000+02:00
4,PRESENT,2022-08-16 16:59:45.865000+02:00
5,NOT_PRESENT,2022-08-16 19:18:49.760000+02:00
0,PRESENT,2022-08-18 06:52:08.031000+02:00
1,NOT_PRESENT,2022-08-18 07:36:55.485000+02:00
0,PRESENT,2022-08-18 23:32:13.006000+02:00
1,NOT_PRESENT,2022-08-19 00:58:37.046000+02:00
2,PRESENT,2022-08-19 06:20:37.581000+02:00
3,NOT_PRESENT,2022-08-19 06:21:03.716000+02:00
4,PRESENT,2022-08-19 06:21:24.707000+02:00
5,NOT_PRESENT,2022-08-19 07:44:08.358000+02:00
6,PRESENT,2022-08-19 08:55:02.152000+02:00
0,NOT_PRESENT,2022-08-20 00:05:27.554000+02:00
1,PRESENT,2022-08-20 00:05:38.836000+02:00
2,NOT_PRESENT,2022-08-20 06:42:24.057000+02:00
3,PRESENT,2022-08-20 06:42:38.994000+02:00
4,NOT_PRESENT,2022-08-20 07:24:53.559000+02:00
5,PRESENT,2022-08-20 07:24:59.558000+02:00
6,NOT_PRESENT,2022-08-20 07:40:20.958000+02:00
7,PRESENT,2022-08-20 14:58:41.741000+02:00
8,NOT_PRESENT,2022-08-20 15:00:17.870000+02:00
9,PRESENT,2022-08-20 15:06:30.378000+02:00
10,NOT_PRESENT,2022-08-20 15:16:06.785000+02:00
11,PRESENT,2022-08-20 20:17:58.089000+02:00
0,NOT_PRESENT,2022-08-20 23:38:03.466000+02:00
1,PRESENT,2022-08-21 07:16:31.284000+02:00
2,NOT_PRESENT,2022-08-21 07:17:39.965000+02:00
3,PRESENT,2022-08-21 07:17:51.328000+02:00
4,NOT_PRESENT,2022-08-21 07:54:01.470000+02:00
5,PRESENT,2022-08-21 07:54:05.036000+02:00
6,NOT_PRESENT,2022-08-21 09:50:08.450000+02:00
7,PRESENT,2022-08-21 17:17:12.392000+02:00
8,NOT_PRESENT,2022-08-21 17:50:30.313000+02:00
9,PRESENT,2022-08-21 17:50:43.233000+02:00
10,NOT_PRESENT,2022-08-21 18:30:16.133000+02:00
11,PRESENT,2022-08-21 18:31:41.006000+02:00
12,NOT_PRESENT,2022-08-21 18:49:51.019000+02:00
0,PRESENT,2022-08-22 06:44:02.075000+02:00
1,NOT_PRESENT,2022-08-22 18:02:06.614000+02:00
2,PRESENT,2022-08-22 18:02:13.234000+02:00
3,NOT_PRESENT,2022-08-22 18:13:29.916000+02:00
4,PRESENT,2022-08-22 18:13:46.844000+02:00
5,NOT_PRESENT,2022-08-22 19:01:42.814000+02:00
0,PRESENT,2022-08-23 07:12:59.494000+02:00
1,NOT_PRESENT,2022-08-23 07:41:09.993000+02:00
2,PRESENT,2022-08-23 07:43:33.449000+02:00
3,NOT_PRESENT,2022-08-23 15:34:34.458000+02:00
0,PRESENT,2022-08-23 23:39:02.878000+02:00
1,NOT_PRESENT,2022-08-24 01:26:30.769000+02:00
2,PRESENT,2022-08-24 01:29:56.178000+02:00
3,NOT_PRESENT,2022-08-24 06:52:31.924000+02:00
0,PRESENT,2022-08-25 06:48:28.349000+02:00
1,NOT_PRESENT,2022-08-25 07:06:59.378000+02:00
2,PRESENT,2022-08-25 07:07:01.015000+02:00
3,NOT_PRESENT,2022-08-25 16:16:19.506000+02:00
0,PRESENT,2022-08-25 23:53:30.211000+02:00
1,NOT_PRESENT,2022-08-26 06:55:21.145000+02:00
2,PRESENT,2022-08-26 06:55:26.005000+02:00
3,NOT_PRESENT,2022-08-26 07:12:49.284000+02:00
4,PRESENT,2022-08-26 09:31:03.129000+02:00
5,NOT_PRESENT,2022-08-26 18:27:02.131000+02:00
0,PRESENT,2022-08-29 07:37:56.323000+02:00
1,NOT_PRESENT,2022-08-29 17:43:31.688000+02:00
0,PRESENT,2022-08-29 23:53:49.648000+02:00
1,NOT_PRESENT,2022-08-30 07:13:29.380000+02:00
2,PRESENT,2022-08-30 07:13:32.284000+02:00
3,NOT_PRESENT,2022-08-30 15:59:26.218000+02:00
4,PRESENT,2022-08-30 17:02:44.815000+02:00
5,NOT_PRESENT,2022-08-30 17:16:13.879000+02:00
0,PRESENT,2022-08-31 06:53:00.909000+02:00
1,NOT_PRESENT,2022-08-31 16:31:47.017000+02:00
0,PRESENT,2022-09-01 06:29:24.846000+02:00
1,NOT_PRESENT,2022-09-01 06:56:18.114000+02:00
2,PRESENT,2022-09-01 06:56:21.124000+02:00
3,NOT_PRESENT,2022-09-01 16:22:31.344000+02:00
0,PRESENT,2022-09-05 01:05:12.562000+02:00
1,NOT_PRESENT,2022-09-05 06:45:43.308000+02:00
2,PRESENT,2022-09-05 07:46:12.003000+02:00
3,NOT_PRESENT,2022-09-05 07:46:22.157000+02:00
4,PRESENT,2022-09-05 07:47:53.070000+02:00
5,NOT_PRESENT,2022-09-05 07:55:33.158000+02:00
6,PRESENT,2022-09-05 07:55:42.095000+02:00
7,NOT_PRESENT,2022-09-05 16:30:14.392000+02:00
8,PRESENT,2022-09-05 16:30:19.887000+02:00
9,NOT_PRESENT,2022-09-05 16:31:39.470000+02:00
10,PRESENT,2022-09-05 16:31:59.672000+02:00
11,NOT_PRESENT,2022-09-05 16:34:00.725000+02:00
12,PRESENT,2022-09-05 17:52:31.032000+02:00
13,NOT_PRESENT,2022-09-05 17:57:10.383000+02:00
14,PRESENT,2022-09-05 17:57:12.009000+02:00
15,NOT_PRESENT,2022-09-05 20:09:36.898000+02:00
0,PRESENT,2022-09-06 06:27:36.592000+02:00
1,NOT_PRESENT,2022-09-06 06:48:48.635000+02:00
2,PRESENT,2022-09-06 06:53:02.880000+02:00
3,NOT_PRESENT,2022-09-06 06:55:03.500000+02:00
4,PRESENT,2022-09-06 06:55:07.684000+02:00
5,NOT_PRESENT,2022-09-06 07:06:01.552000+02:00
0,PRESENT,2022-09-07 00:49:22.007000+02:00
1,NOT_PRESENT,2022-09-07 06:56:41.024000+02:00
2,PRESENT,2022-09-07 20:23:02.881000+02:00
3,NOT_PRESENT,2022-09-07 20:52:40.223000+02:00
0,PRESENT,2022-09-08 07:57:17.661000+02:00
1,NOT_PRESENT,2022-09-08 07:59:21.911000+02:00
2,PRESENT,2022-09-08 12:52:58.144000+02:00
3,NOT_PRESENT,2022-09-08 12:54:24.266000+02:00
4,PRESENT,2022-09-08 16:22:49.476000+02:00
5,NOT_PRESENT,2022-09-08 16:22:54.306000+02:00
6,PRESENT,2022-09-08 16:22:57.202000+02:00
7,NOT_PRESENT,2022-09-08 17:14:13.800000+02:00
8,PRESENT,2022-09-08 17:37:22.840000+02:00
9,NOT_PRESENT,2022-09-08 17:50:19.826000+02:00
10,PRESENT,2022-09-08 18:34:25.647000+02:00
0,NOT_PRESENT,2022-09-08 23:14:50.853000+02:00
1,PRESENT,2022-09-09 07:11:14.107000+02:00
2,NOT_PRESENT,2022-09-09 07:12:02.800000+02:00
0,PRESENT,2022-09-10 01:34:21.091000+02:00
1,NOT_PRESENT,2022-09-10 08:11:37.269000+02:00
2,PRESENT,2022-09-10 11:33:42.220000+02:00
3,NOT_PRESENT,2022-09-10 11:53:36.423000+02:00
4,PRESENT,2022-09-10 11:54:40.372000+02:00
5,NOT_PRESENT,2022-09-10 12:07:36.562000+02:00
0,PRESENT,2022-09-11 07:39:39.949000+02:00
1,NOT_PRESENT,2022-09-11 07:57:52.176000+02:00
2,PRESENT,2022-09-11 07:57:55.067000+02:00
3,NOT_PRESENT,2022-09-11 08:09:41+02:00
4,PRESENT,2022-09-11 08:29:19.032000+02:00
5,NOT_PRESENT,2022-09-11 08:46:52.582000+02:00
6,PRESENT,2022-09-11 08:51:19.081000+02:00
7,NOT_PRESENT,2022-09-11 08:54:35.638000+02:00
8,PRESENT,2022-09-11 08:54:52.869000+02:00
9,NOT_PRESENT,2022-09-11 09:35:58.958000+02:00
10,PRESENT,2022-09-11 10:18:36.957000+02:00
11,NOT_PRESENT,2022-09-11 10:19:35.801000+02:00
12,PRESENT,2022-09-11 10:26:25.770000+02:00
13,NOT_PRESENT,2022-09-11 10:26:27.506000+02:00
14,PRESENT,2022-09-11 10:26:35.035000+02:00
15,NOT_PRESENT,2022-09-11 10:29:55.589000+02:00
16,PRESENT,2022-09-11 11:07:14.727000+02:00
17,NOT_PRESENT,2022-09-11 11:25:37.148000+02:00
18,PRESENT,2022-09-11 11:25:38.885000+02:00
19,NOT_PRESENT,2022-09-11 11:40:57.744000+02:00
20,PRESENT,2022-09-11 11:41:10.818000+02:00
21,NOT_PRESENT,2022-09-11 11:41:13.821000+02:00
22,PRESENT,2022-09-11 11:41:59.352000+02:00
23,NOT_PRESENT,2022-09-11 11:47:08.608000+02:00
24,PRESENT,2022-09-11 17:58:22.879000+02:00
25,NOT_PRESENT,2022-09-11 17:58:27.062000+02:00
26,PRESENT,2022-09-11 17:58:28.695000+02:00
27,NOT_PRESENT,2022-09-11 17:58:34.177000+02:00
28,PRESENT,2022-09-11 17:58:36.448000+02:00
29,NOT_PRESENT,2022-09-11 17:58:38.668000+02:00
30,PRESENT,2022-09-11 19:40:13.948000+02:00
31,NOT_PRESENT,2022-09-11 20:38:33.487000+02:00
0,PRESENT,2022-09-13 06:25:10.446000+02:00
1,NOT_PRESENT,2022-09-13 06:43:21.669000+02:00
2,PRESENT,2022-09-13 06:43:45.221000+02:00
3,NOT_PRESENT,2022-09-13 06:56:55.404000+02:00
4,PRESENT,2022-09-13 06:57:40.133000+02:00
5,NOT_PRESENT,2022-09-13 16:24:52.549000+02:00
6,PRESENT,2022-09-13 16:24:56.772000+02:00
7,NOT_PRESENT,2022-09-13 16:35:18.792000+02:00
8,PRESENT,2022-09-13 17:03:18.648000+02:00
9,NOT_PRESENT,2022-09-13 17:03:30.244000+02:00
10,PRESENT,2022-09-13 19:38:15.231000+02:00
11,NOT_PRESENT,2022-09-13 19:38:28.423000+02:00
12,PRESENT,2022-09-13 19:40:07.060000+02:00
0,NOT_PRESENT,2022-09-14 04:31:14.872000+02:00
1,PRESENT,2022-09-14 06:22:02.086000+02:00
2,NOT_PRESENT,2022-09-14 06:27:30.406000+02:00
3,PRESENT,2022-09-14 16:27:38.771000+02:00
4,NOT_PRESENT,2022-09-14 16:30:24.403000+02:00
0,PRESENT,2022-09-16 07:27:43.703000+02:00
1,NOT_PRESENT,2022-09-16 11:27:01.204000+02:00
2,PRESENT,2022-09-16 11:27:03.562000+02:00
3,NOT_PRESENT,2022-09-16 12:34:42.833000+02:00
0,PRESENT,2022-09-17 08:19:10.907000+02:00
1,NOT_PRESENT,2022-09-17 08:19:12.640000+02:00
2,PRESENT,2022-09-17 08:19:14.919000+02:00
3,NOT_PRESENT,2022-09-17 08:19:52.065000+02:00
4,PRESENT,2022-09-17 08:23:25.844000+02:00
5,NOT_PRESENT,2022-09-17 10:42:04.206000+02:00
0,PRESENT,2022-09-18 18:07:30.514000+02:00
1,NOT_PRESENT,2022-09-18 18:10:10.099000+02:00
2,PRESENT,2022-09-18 18:53:40.207000+02:00
3,NOT_PRESENT,2022-09-18 19:15:32.127000+02:00
0,PRESENT,2022-09-19 06:56:37.751000+02:00
1,NOT_PRESENT,2022-09-19 06:59:49.507000+02:00
2,PRESENT,2022-09-19 07:03:26.629000+02:00
3,NOT_PRESENT,2022-09-19 07:51:58.176000+02:00
4,PRESENT,2022-09-19 17:38:37.023000+02:00
5,NOT_PRESENT,2022-09-19 18:31:02.654000+02:00
0,PRESENT,2022-09-20 17:03:56.205000+02:00
1,NOT_PRESENT,2022-09-20 17:41:47.047000+02:00
0,PRESENT,2022-09-21 07:54:29.179000+02:00
1,NOT_PRESENT,2022-09-21 12:08:13.911000+02:00
2,PRESENT,2022-09-21 16:28:32.123000+02:00
3,NOT_PRESENT,2022-09-21 17:13:31.577000+02:00
0,PRESENT,2022-09-22 07:27:39.078000+02:00
1,NOT_PRESENT,2022-09-22 15:41:27.252000+02:00
2,PRESENT,2022-09-22 18:05:03.095000+02:00
3,NOT_PRESENT,2022-09-22 18:08:45.632000+02:00
4,PRESENT,2022-09-22 18:09:04.824000+02:00
5,NOT_PRESENT,2022-09-22 19:20:19.733000+02:00
0,PRESENT,2022-09-23 00:25:35.534000+02:00
1,NOT_PRESENT,2022-09-23 00:26:29.521000+02:00
2,PRESENT,2022-09-23 00:27:12.650000+02:00
3,NOT_PRESENT,2022-09-23 06:49:17.136000+02:00
4,PRESENT,2022-09-23 14:34:54.053000+02:00
5,NOT_PRESENT,2022-09-23 14:42:56.194000+02:00
0,PRESENT,2022-09-25 20:08:21.453000+02:00
0,NOT_PRESENT,2022-09-26 03:32:28.567000+02:00
1,PRESENT,2022-09-26 06:29:26.372000+02:00
2,NOT_PRESENT,2022-09-26 06:42:52.595000+02:00
3,PRESENT,2022-09-26 06:43:16.084000+02:00
4,NOT_PRESENT,2022-09-26 07:03:35.002000+02:00
5,PRESENT,2022-09-26 18:07:40.636000+02:00
6,NOT_PRESENT,2022-09-26 18:14:46.934000+02:00
7,PRESENT,2022-09-26 19:49:42.107000+02:00
8,NOT_PRESENT,2022-09-26 21:11:00.577000+02:00
9,PRESENT,2022-09-26 21:11:10.801000+02:00
0,NOT_PRESENT,2022-09-26 21:16:16.493000+02:00
1,PRESENT,2022-09-26 21:16:44.715000+02:00
2,NOT_PRESENT,2022-09-27 05:49:41.475000+02:00
3,PRESENT,2022-09-27 07:22:20.400000+02:00
4,NOT_PRESENT,2022-09-27 16:08:07.529000+02:00
5,PRESENT,2022-09-27 16:32:21.050000+02:00
6,NOT_PRESENT,2022-09-27 16:54:22.558000+02:00
7,PRESENT,2022-09-27 17:27:32.816000+02:00
8,NOT_PRESENT,2022-09-27 18:11:56.555000+02:00
0,PRESENT,2022-09-28 08:28:57.657000+02:00
1,NOT_PRESENT,2022-09-28 08:29:34.195000+02:00
2,PRESENT,2022-09-28 08:33:57.264000+02:00
3,NOT_PRESENT,2022-09-28 08:38:30.381000+02:00
4,PRESENT,2022-09-28 08:38:34.404000+02:00
5,NOT_PRESENT,2022-09-28 09:33:32.682000+02:00
6,PRESENT,2022-09-28 16:13:56.148000+02:00
7,NOT_PRESENT,2022-09-28 16:37:44.128000+02:00
8,PRESENT,2022-09-28 18:10:23.710000+02:00
9,NOT_PRESENT,2022-09-28 19:38:54.816000+02:00
0,PRESENT,2022-09-29 06:50:34.958000+02:00
1,NOT_PRESENT,2022-09-29 15:14:41.513000+02:00
2,PRESENT,2022-09-29 19:40:47.178000+02:00
3,NOT_PRESENT,2022-09-29 19:52:53.185000+02:00
4,PRESENT,2022-09-29 19:54:26.055000+02:00
5,NOT_PRESENT,2022-09-29 20:06:04.089000+02:00
6,PRESENT,2022-09-29 20:07:46.645000+02:00
7,NOT_PRESENT,2022-09-29 20:34:12.108000+02:00
8,PRESENT,2022-09-29 20:37:19.839000+02:00
9,NOT_PRESENT,2022-09-29 20:55:38.202000+02:00
0,PRESENT,2022-09-29 21:33:03.102000+02:00
1,NOT_PRESENT,2022-09-29 21:38:20.030000+02:00
2,PRESENT,2022-09-29 21:38:41.882000+02:00
3,NOT_PRESENT,2022-09-29 22:35:31.479000+02:00
4,PRESENT,2022-09-30 06:31:56.939000+02:00
5,NOT_PRESENT,2022-09-30 06:35:24.954000+02:00
6,PRESENT,2022-09-30 06:51:15.266000+02:00
7,NOT_PRESENT,2022-09-30 06:59:41.416000+02:00
8,PRESENT,2022-09-30 18:18:16.358000+02:00
9,NOT_PRESENT,2022-09-30 18:30:33.716000+02:00
10,PRESENT,2022-09-30 18:40:43.158000+02:00
11,NOT_PRESENT,2022-09-30 18:45:20.908000+02:00
0,PRESENT,2022-10-01 05:51:29.937000+02:00
1,NOT_PRESENT,2022-10-01 05:51:31.670000+02:00
2,PRESENT,2022-10-01 05:51:36.533000+02:00
3,NOT_PRESENT,2022-10-01 06:06:27.949000+02:00
4,PRESENT,2022-10-01 07:17:35.342000+02:00
5,NOT_PRESENT,2022-10-01 07:17:56.334000+02:00
6,PRESENT,2022-10-01 07:18:38.959000+02:00
7,NOT_PRESENT,2022-10-01 07:23:40.999000+02:00
8,PRESENT,2022-10-01 07:41:56.767000+02:00
9,NOT_PRESENT,2022-10-01 08:05:10.193000+02:00
10,PRESENT,2022-10-01 09:37:07.506000+02:00
11,NOT_PRESENT,2022-10-01 09:49:10.348000+02:00
12,PRESENT,2022-10-01 09:49:21.240000+02:00
13,NOT_PRESENT,2022-10-01 10:56:55.112000+02:00
14,PRESENT,2022-10-01 11:09:23.989000+02:00
15,NOT_PRESENT,2022-10-01 11:17:05.428000+02:00
16,PRESENT,2022-10-01 11:17:14.980000+02:00
17,NOT_PRESENT,2022-10-01 11:23:16.432000+02:00
18,PRESENT,2022-10-01 11:53:34.776000+02:00
19,NOT_PRESENT,2022-10-01 15:18:15.021000+02:00
20,PRESENT,2022-10-01 17:17:47.060000+02:00
21,NOT_PRESENT,2022-10-01 17:23:13.799000+02:00
22,PRESENT,2022-10-01 17:23:18.069000+02:00
23,NOT_PRESENT,2022-10-01 17:25:17.500000+02:00
24,PRESENT,2022-10-01 17:25:25.294000+02:00
25,NOT_PRESENT,2022-10-01 17:54:57.053000+02:00
26,PRESENT,2022-10-01 19:02:41.558000+02:00
27,NOT_PRESENT,2022-10-01 19:39:48.508000+02:00
28,PRESENT,2022-10-01 19:43:38.625000+02:00
29,NOT_PRESENT,2022-10-01 21:07:42.971000+02:00
0,PRESENT,2022-10-02 06:17:28.960000+02:00
1,NOT_PRESENT,2022-10-02 06:17:36.518000+02:00
2,PRESENT,2022-10-02 06:42:56.618000+02:00
3,NOT_PRESENT,2022-10-02 06:47:53.971000+02:00
4,PRESENT,2022-10-02 08:20:14.580000+02:00
5,NOT_PRESENT,2022-10-02 08:36:29.708000+02:00
6,PRESENT,2022-10-02 09:06:34.584000+02:00
7,NOT_PRESENT,2022-10-02 09:25:53.785000+02:00
8,PRESENT,2022-10-02 14:21:56.490000+02:00
9,NOT_PRESENT,2022-10-02 15:56:44.022000+02:00
10,PRESENT,2022-10-02 17:05:49.929000+02:00
11,NOT_PRESENT,2022-10-02 17:08:29.257000+02:00
12,PRESENT,2022-10-02 17:37:10.906000+02:00
13,NOT_PRESENT,2022-10-02 18:48:57.316000+02:00
14,PRESENT,2022-10-02 18:49:08.857000+02:00
0,NOT_PRESENT,2022-10-02 22:26:27.748000+02:00
1,PRESENT,2022-10-03 07:11:44.728000+02:00
2,NOT_PRESENT,2022-10-03 14:19:24.069000+02:00
3,PRESENT,2022-10-03 19:32:01.926000+02:00
4,NOT_PRESENT,2022-10-03 19:56:20.172000+02:00
5,PRESENT,2022-10-03 19:57:13.791000+02:00
6,NOT_PRESENT,2022-10-03 20:40:41.866000+02:00
0,PRESENT,2022-10-04 00:32:46.554000+02:00
1,NOT_PRESENT,2022-10-04 07:07:02.984000+02:00
2,PRESENT,2022-10-04 07:12:26.677000+02:00
3,NOT_PRESENT,2022-10-04 07:42:50.321000+02:00
4,PRESENT,2022-10-04 07:57:31.632000+02:00
5,NOT_PRESENT,2022-10-04 09:54:50.579000+02:00
6,PRESENT,2022-10-04 17:33:57.725000+02:00
7,NOT_PRESENT,2022-10-04 18:04:32.021000+02:00
8,PRESENT,2022-10-04 19:46:52.287000+02:00
0,NOT_PRESENT,2022-10-04 22:24:10.663000+02:00
1,PRESENT,2022-10-05 00:19:47.817000+02:00
2,NOT_PRESENT,2022-10-05 06:42:31.382000+02:00
3,PRESENT,2022-10-05 06:42:38.940000+02:00
4,NOT_PRESENT,2022-10-05 06:44:13.521000+02:00
5,PRESENT,2022-10-05 06:44:26.652000+02:00
6,NOT_PRESENT,2022-10-05 06:49:48.648000+02:00
7,PRESENT,2022-10-05 07:11:42.767000+02:00
8,NOT_PRESENT,2022-10-05 16:22:33.737000+02:00
9,PRESENT,2022-10-05 16:49:25.354000+02:00
10,NOT_PRESENT,2022-10-05 16:51:14.834000+02:00
11,PRESENT,2022-10-05 16:53:12.688000+02:00
12,NOT_PRESENT,2022-10-05 18:39:47.088000+02:00
0,PRESENT,2022-10-06 00:15:02.037000+02:00
1,NOT_PRESENT,2022-10-06 06:02:20.042000+02:00
2,PRESENT,2022-10-06 07:32:51.382000+02:00
3,NOT_PRESENT,2022-10-06 15:57:53.341000+02:00
4,PRESENT,2022-10-06 17:55:24.671000+02:00
5,NOT_PRESENT,2022-10-06 18:02:24.688000+02:00
6,PRESENT,2022-10-06 18:02:31.321000+02:00
7,NOT_PRESENT,2022-10-06 18:07:35.423000+02:00
0,PRESENT,2022-10-06 23:49:25.158000+02:00
1,NOT_PRESENT,2022-10-07 07:05:47.740000+02:00
2,PRESENT,2022-10-07 07:42:05.160000+02:00
3,NOT_PRESENT,2022-10-07 12:39:43.913000+02:00
4,PRESENT,2022-10-07 18:01:33.301000+02:00
5,NOT_PRESENT,2022-10-07 18:03:49.189000+02:00
6,PRESENT,2022-10-07 18:04:02.336000+02:00
7,NOT_PRESENT,2022-10-07 18:23:34.195000+02:00
8,PRESENT,2022-10-07 20:26:46.271000+02:00
0,NOT_PRESENT,2022-10-08 07:28:12.328000+02:00
1,PRESENT,2022-10-08 07:35:51.105000+02:00
2,NOT_PRESENT,2022-10-08 07:49:00.574000+02:00
3,PRESENT,2022-10-08 07:54:53.729000+02:00
4,NOT_PRESENT,2022-10-08 08:12:36.326000+02:00
5,PRESENT,2022-10-08 11:34:03.928000+02:00
6,NOT_PRESENT,2022-10-08 11:52:18.794000+02:00
7,PRESENT,2022-10-08 12:08:55.632000+02:00
